Frame, Time (ms), Delta (ms) , Memory (mb)
  930,11287.925,11.480,4552
  931,11300.482,12.558,4552
  932,11313.343,12.860,4552
  933,11326.296,12.953,4552
  934,11338.117,11.822,4552
  935,11351.258,13.140,4552
  936,11365.350,14.092,4552
  937,11377.789,12.440,4552
  938,11390.557,12.767,4552
  939,11403.359,12.803,4552
  940,11414.975,11.615,4552
  941,11428.913,13.939,4552
  942,11441.327,12.414,4552
  943,11453.732,12.405,4553
  944,11465.127,11.394,4553
  945,11478.571,13.445,4553
  946,11490.573,12.002,4553
  947,11504.075,13.502,4553
  948,11516.627,12.551,4553
  949,11530.236,13.610,4553
  950,11545.007,14.770,4553
  951,11556.959,11.952,4553
  952,11569.255,12.296,4553
  953,11581.057,11.802,4553
  954,11594.017,12.960,4553
  955,11607.298,13.281,4553
  956,11619.174,11.876,4553
  957,11632.072,12.899,4553
  958,11644.249,12.176,4553
  959,11656.827,12.579,4553
  960,11669.782,12.955,4553
  961,11682.604,12.822,4553
  962,11694.938,12.333,4553
  963,11707.502,12.564,4553
  964,11719.512,12.010,4553
  965,11731.435,11.923,4553
  966,11744.903,13.469,4553
  967,11757.415,12.511,4553
  968,11770.170,12.755,4553
  969,11784.277,14.108,4553
  970,11796.888,12.610,4553
  971,11809.302,12.414,4553
  972,11821.715,12.413,4553
  973,11834.398,12.684,4553
  974,11846.585,12.186,4553
  975,11859.890,13.305,4553
  976,11872.356,12.467,4553
  977,11885.177,12.820,4553
  978,11898.479,13.302,4553
  979,11912.683,14.204,4553
  980,11926.754,14.071,4553
  981,11939.188,12.434,4553
  982,11952.107,12.920,4553
  983,11964.423,12.315,4553
  984,11978.321,13.899,4553
  985,11990.209,11.887,4553
  986,12002.650,12.442,4553
  987,12014.670,12.019,4553
  988,12028.189,13.520,4553
  989,12042.193,14.004,4553
  990,12055.267,13.073,4553
  991,12067.960,12.693,4553
  992,12080.516,12.556,4553
  993,12093.572,13.057,4553
  994,12105.899,12.327,4554
  995,12118.566,12.667,4554
  996,12131.174,12.607,4554
  997,12144.655,13.482,4554
  998,12157.214,12.558,4554
  999,12170.254,13.040,4554
 1000,12183.267,13.013,4554
 1001,12196.377,13.110,4554
 1002,12208.457,12.080,4554
 1003,12221.211,12.754,4554
 1004,12233.440,12.230,4554
 1005,12247.243,13.803,4554
 1006,12261.719,14.475,4554
 1007,12276.069,14.351,4554
 1008,12287.700,11.631,4554
 1009,12300.587,12.886,4554
 1010,12313.619,13.033,4554
 1011,12326.940,13.321,4554
 1012,12340.581,13.640,4554
 1013,12353.739,13.159,4554
 1014,12366.792,13.052,4554
 1015,12379.784,12.993,4554
 1016,12392.599,12.814,4554
 1017,12405.062,12.463,4554
 1018,12417.876,12.814,4554
 1019,12430.487,12.612,4554
 1020,12443.517,13.029,4554
 1021,12458.479,14.963,4554
 1022,12471.909,13.430,4554
 1023,12484.295,12.385,4554
 1024,12497.619,13.325,4554
 1025,12512.542,14.922,4554
 1026,12525.744,13.203,4554
 1027,12538.217,12.472,4554
 1028,12551.072,12.856,4554
 1029,12563.698,12.626,4554
 1030,12576.840,13.141,4554
 1031,12589.719,12.879,4554
 1032,12602.350,12.631,4554
 1033,12614.547,12.197,4554
 1034,12628.282,13.736,4554
 1035,12641.208,12.925,4554
 1036,12653.560,12.352,4554
 1037,12666.500,12.940,4554
 1038,12679.495,12.996,4554
 1039,12692.499,13.003,4554
 1040,12705.312,12.813,4554
 1041,12718.188,12.876,4554
 1042,12731.022,12.835,4554
 1043,12744.834,13.811,4554
 1044,12757.266,12.432,4554
 1045,12770.549,13.283,4554
 1046,12784.044,13.495,4554
 1047,12797.806,13.762,4554
 1048,12810.313,12.507,4554
 1049,12823.513,13.200,4554
 1050,12836.759,13.246,4554
 1051,12850.063,13.305,4554
 1052,12862.938,12.874,4554
 1053,12876.471,13.533,4554
 1054,12888.371,11.900,4554
 1055,12901.777,13.407,4554
 1056,12914.364,12.587,4554
 1057,12929.033,14.669,4554
 1058,12943.689,14.656,4554
 1059,12958.126,14.436,4554
 1060,12970.431,12.305,4554
 1061,12984.816,14.386,4554
 1062,12999.458,14.641,4554
 1063,13014.147,14.690,4554
 1064,13029.548,15.400,4554
 1065,13042.073,12.526,4554
 1066,13054.959,12.885,4554
 1067,13068.344,13.385,4554
 1068,13080.974,12.630,4554
 1069,13094.187,13.213,4554
 1070,13107.264,13.077,4554
 1071,13119.793,12.529,4554
 1072,13132.892,13.099,4554
 1073,13146.057,13.165,4554
 1074,13158.326,12.270,4554
 1075,13172.025,13.699,4554
 1076,13184.936,12.910,4554
 1077,13197.706,12.770,4554
 1078,13210.983,13.278,4554
 1079,13224.321,13.338,4554
 1080,13236.552,12.230,4554
 1081,13250.460,13.908,4554
 1082,13268.697,18.238,4554
 1083,13280.923,12.225,4554
 1084,13293.928,13.005,4554
 1085,13310.979,17.052,4554
 1086,13321.675,10.695,4554
 1087,13334.201,12.527,4554
 1088,13346.010,11.808,4554
 1089,13359.567,13.558,4554
 1090,13372.432,12.864,4554
 1091,13385.251,12.819,4554
 1092,13398.142,12.891,4554
 1093,13412.396,14.255,4554
 1094,13425.389,12.992,4554
 1095,13438.777,13.389,4555
 1096,13452.978,14.200,4555
 1097,13468.201,15.224,4555
 1098,13482.103,13.901,4555
 1099,13494.692,12.590,4555
 1100,13507.153,12.461,4555
 1101,13521.291,14.137,4555
 1102,13534.458,13.167,4555
 1103,13547.558,13.100,4555
 1104,13560.645,13.087,4555
 1105,13573.650,13.006,4556
 1106,13586.968,13.317,4556
 1107,13599.446,12.479,4556
 1108,13613.501,14.054,4556
 1109,13626.809,13.308,4556
 1110,13639.804,12.995,4556
 1111,13652.595,12.791,4556
 1112,13665.470,12.875,4556
 1113,13680.037,14.567,4556
 1114,13693.098,13.061,4556
 1115,13705.914,12.816,4556
 1116,13718.903,12.990,4556
 1117,13731.926,13.022,4556
 1118,13745.451,13.526,4556
 1119,13758.824,13.373,4556
 1120,13772.064,13.240,4556
 1121,13785.453,13.388,4556
 1122,13801.898,16.446,4556
 1123,13816.770,14.871,4556
 1124,13831.197,14.428,4556
 1125,13844.203,13.005,4556
 1126,13856.903,12.701,4557
 1127,13870.065,13.162,4557
 1128,13882.989,12.924,4557
 1129,13896.788,13.798,4557
 1130,13910.244,13.456,4557
 1131,13925.648,15.405,4557
 1132,13940.983,15.335,4557
 1133,13955.757,14.773,4557
 1134,13968.678,12.921,4557
 1135,13981.545,12.867,4557
 1136,13995.189,13.645,4557
 1137,14008.659,13.470,4557
 1138,14022.104,13.444,4557
 1139,14036.776,14.673,4557
 1140,14049.680,12.903,4557
 1141,14063.658,13.979,4557
 1142,14077.183,13.524,4557
 1143,14090.656,13.474,4557
 1144,14103.572,12.916,4557
 1145,14117.938,14.365,4557
 1146,14130.806,12.868,4557
 1147,14144.890,14.084,4557
 1148,14157.692,12.803,4557
 1149,14171.580,13.887,4557
 1150,14184.302,12.722,4557
 1151,14197.757,13.455,4557
 1152,14211.168,13.411,4557
 1153,14224.959,13.791,4557
 1154,14237.789,12.830,4557
 1155,14251.893,14.104,4557
 1156,14265.469,13.576,4557
 1157,14280.207,14.738,4557
 1158,14293.337,13.130,4557
 1159,14306.053,12.716,4557
 1160,14319.607,13.555,4557
 1161,14333.912,14.304,4557
 1162,14347.920,14.008,4557
 1163,14361.067,13.148,4557
 1164,14373.902,12.835,4557
 1165,14387.025,13.123,4557
 1166,14401.627,14.601,4557
 1167,14415.500,13.873,4557
 1168,14429.247,13.747,4557
 1169,14442.194,12.948,4557
 1170,14454.759,12.564,4557
 1171,14468.974,14.215,4557
 1172,14482.396,13.422,4557
 1173,14496.288,13.892,4557
 1174,14508.813,12.526,4557
 1175,14522.305,13.491,4557
 1176,14535.665,13.360,4557
 1177,14548.967,13.302,4557
 1178,14562.491,13.525,4557
 1179,14575.599,13.107,4557
 1180,14588.381,12.782,4557
 1181,14601.893,13.512,4557
 1182,14615.261,13.368,4557
 1183,14629.661,14.400,4557
 1184,14643.917,14.256,4557
 1185,14655.755,11.838,4557
 1186,14668.615,12.861,4557
 1187,14681.902,13.287,4557
 1188,14697.074,15.172,4557
 1189,14710.717,13.642,4556
 1190,14723.979,13.262,4556
 1191,14736.798,12.819,4556
 1192,14750.395,13.597,4556
 1193,14764.340,13.945,4556
 1194,14777.880,13.540,4556
 1195,14791.509,13.629,4556
 1196,14804.296,12.787,4556
 1197,14818.039,13.743,4556
 1198,14831.812,13.773,4556
 1199,14845.713,13.901,4556
 1200,14858.681,12.968,4556
 1201,14871.715,13.034,4556
 1202,14885.511,13.796,4556
 1203,14898.947,13.437,4556
 1204,14913.118,14.170,4556
 1205,14927.802,14.684,4556
 1206,14945.007,17.205,4556
 1207,14959.905,14.899,4556
 1208,14973.208,13.302,4556
 1209,14985.858,12.651,4556
 1210,14998.848,12.989,4556
 1211,15013.572,14.725,4556
 1212,15026.770,13.197,4556
 1213,15041.382,14.612,4556
 1214,15055.265,13.883,4556
 1215,15066.937,11.672,4556
 1216,15080.211,13.274,4556
 1217,15094.008,13.797,4556
 1218,15107.619,13.611,4556
 1219,15120.795,13.176,4556
 1220,15134.387,13.592,4556
 1221,15148.093,13.706,4556
 1222,15163.154,15.062,4556
 1223,15176.704,13.549,4556
 1224,15189.047,12.343,4556
 1225,15202.581,13.534,4556
 1226,15216.030,13.450,4556
 1227,15231.082,15.051,4556
 1228,15246.546,15.464,4556
 1229,15260.085,13.539,4556
 1230,15274.680,14.595,4556
 1231,15288.948,14.269,4556
 1232,15299.866,10.917,4556
 1233,15313.111,13.246,4556
 1234,15326.433,13.321,4556
 1235,15339.468,13.035,4556
 1236,15354.433,14.965,4556
 1237,15368.968,14.535,4556
 1238,15383.257,14.289,4556
 1239,15397.587,14.330,4556
 1240,15410.706,13.119,4556
 1241,15424.026,13.321,4556
 1242,15436.672,12.645,4557
 1243,15449.871,13.199,4557
 1244,15463.575,13.704,4557
 1245,15477.101,13.526,4557
 1246,15493.273,16.173,4557
 1247,15507.366,14.092,4557
 1248,15518.982,11.617,4557
 1249,15531.609,12.627,4557
 1250,15545.378,13.768,4557
 1251,15559.315,13.938,4557
 1252,15572.087,12.771,4557
 1253,15586.033,13.946,4557
 1254,15599.168,13.135,4557
 1255,15613.179,14.011,4557
 1256,15626.310,13.131,4557
 1257,15638.686,12.376,4557
 1258,15651.519,12.833,4557
 1259,15664.834,13.315,4557
 1260,15678.158,13.324,4557
 1261,15691.774,13.617,4557
 1262,15704.288,12.513,4557
 1263,15718.253,13.965,4557
 1264,15731.525,13.273,4557
 1265,15746.476,14.950,4557
 1266,15760.162,13.686,4557
 1267,15772.586,12.424,4557
 1268,15785.634,13.048,4557
 1269,15799.002,13.368,4557
 1270,15813.110,14.109,4557
 1271,15826.737,13.627,4557
 1272,15838.945,12.208,4557
 1273,15852.916,13.970,4557
 1274,15866.380,13.464,4557
 1275,15879.806,13.426,4557
 1276,15894.453,14.647,4557
 1277,15906.515,12.062,4557
 1278,15919.411,12.896,4557
 1279,15932.556,13.145,4557
 1280,15946.148,13.593,4557
 1281,15959.412,13.263,4557
 1282,15975.388,15.976,4557
 1283,15989.235,13.848,4557
 1284,16001.957,12.721,4557
 1285,16014.955,12.998,4557
 1286,16028.019,13.064,4557
 1287,16043.090,15.071,4557
 1288,16057.810,14.720,4557
 1289,16071.574,13.764,4557
 1290,16083.723,12.149,4557
 1291,16097.458,13.735,4557
 1292,16110.641,13.183,4557
 1293,16124.180,13.539,4557
 1294,16138.359,14.180,4557
 1295,16149.767,11.407,4557
 1296,16163.044,13.277,4557
 1297,16175.956,12.912,4557
 1298,16188.416,12.460,4557
 1299,16201.746,13.330,4557
 1300,16214.806,13.060,4557
 1301,16228.967,14.161,4557
 1302,16241.906,12.939,4557
 1303,16255.043,13.137,4557
 1304,16267.798,12.755,4557
 1305,16281.082,13.284,4555
 1306,16294.367,13.285,4555
 1307,16308.049,13.682,4555
 1308,16320.244,12.195,4555
 1309,16334.090,13.846,4555
 1310,16347.310,13.220,4555
 1311,16360.836,13.526,4555
 1312,16372.803,11.967,4555
 1313,16385.994,13.192,4555
 1314,16398.924,12.929,4555
 1315,16412.129,13.206,4555
 1316,16425.074,12.944,4555
 1317,16438.588,13.514,4555
 1318,16450.836,12.249,4555
 1319,16465.135,14.298,4555
 1320,16479.848,14.713,4555
 1321,16493.211,13.363,4555
 1322,16507.035,13.825,4555
 1323,16521.498,14.463,4555
 1324,16533.457,11.959,4555
 1325,16546.889,13.431,4555
 1326,16559.766,12.877,4555
 1327,16572.578,12.812,4555
 1328,16585.273,12.696,4555
 1329,16598.227,12.952,4555
 1330,16611.143,12.917,4555
 1331,16623.898,12.755,4555
 1332,16636.984,13.087,4555
 1333,16649.375,12.391,4555
 1334,16662.477,13.101,4555
 1335,16675.563,13.085,4555
 1336,16687.971,12.408,4554
 1337,16701.395,13.425,4554
 1338,16714.477,13.081,4554
 1339,16727.389,12.912,4554
 1340,16740.484,13.096,4555
 1341,16753.385,12.900,4555
 1342,16766.180,12.796,4555
 1343,16780.014,13.833,4556
 1344,16793.188,13.174,4556
 1345,16805.389,12.202,4556
 1346,16818.439,13.050,4556
 1347,16831.445,13.006,4556
 1348,16845.424,13.981,4556
 1349,16857.820,12.396,4556
 1350,16870.641,12.820,4556
 1351,16883.846,13.202,4556
 1352,16896.545,12.700,4556
 1353,16910.043,13.499,4556
 1354,16922.678,12.635,4556
 1355,16936.793,14.114,4556
 1356,16951.182,14.390,4556
 1357,16966.211,15.029,4556
 1358,16980.318,14.108,4556
 1359,16993.598,13.279,4556
 1360,17007.328,13.732,4556
 1361,17021.082,13.753,4556
 1362,17033.465,12.383,4556
 1363,17047.398,13.933,4556
 1364,17060.725,13.326,4556
 1365,17074.734,14.010,4556
 1366,17086.113,11.378,4556
 1367,17098.443,12.330,4556
 1368,17111.977,13.534,4556
 1369,17125.133,13.157,4556
 1370,17137.873,12.739,4556
 1371,17151.000,13.129,4556
 1372,17164.434,13.430,4556
 1373,17177.586,13.155,4556
 1374,17190.135,12.548,4556
 1375,17202.900,12.767,4556
 1376,17215.225,12.322,4556
 1377,17230.029,14.806,4556
 1378,17242.904,12.875,4556
 1379,17257.775,14.870,4556
 1380,17269.789,12.014,4556
 1381,17281.926,12.136,4556
 1382,17295.949,14.024,4556
 1383,17307.908,11.960,4556
 1384,17319.754,11.846,4556
 1385,17333.664,13.909,4556
 1386,17348.188,14.523,4556
 1387,17362.908,14.722,4556
 1388,17375.186,12.277,4556
 1389,17387.957,12.771,4556
 1390,17400.135,12.178,4556
 1391,17413.891,13.756,4556
 1392,17426.861,12.971,4556
 1393,17439.201,12.338,4556
 1394,17452.277,13.076,4556
 1395,17465.574,13.299,4556
 1396,17477.754,12.180,4556
 1397,17490.436,12.680,4556
 1398,17502.781,12.346,4556
 1399,17516.896,14.117,4556
 1400,17531.766,14.867,4556
 1401,17545.645,13.879,4556
 1402,17558.102,12.458,4556
 1403,17570.600,12.497,4556
 1404,17582.941,12.341,4556
 1405,17596.500,13.561,4556
 1406,17609.311,12.810,4555
 1407,17621.729,12.418,4555
 1408,17634.518,12.789,4555
 1409,17647.365,12.847,4555
 1410,17660.438,13.072,4555
 1411,17673.117,12.680,4555
 1412,17685.621,12.505,4555
 1413,17698.080,12.460,4555
 1414,17711.633,13.550,4555
 1415,17724.281,12.650,4555
 1416,17737.182,12.900,4555
 1417,17749.189,12.006,4555
 1418,17762.766,13.576,4555
 1419,17775.943,13.179,4555
 1420,17787.768,11.824,4555
 1421,17801.217,13.449,4555
 1422,17814.816,13.601,4555
 1423,17827.900,13.083,4555
 1424,17839.408,11.510,4555
 1425,17852.201,12.792,4555
 1426,17864.678,12.474,4555
 1427,17878.287,13.611,4555
 1428,17890.645,12.359,4555
 1429,17903.426,12.780,4555
 1430,17916.064,12.639,4555
 1431,17929.881,13.817,4555
 1432,17942.984,13.103,4555
 1433,17955.895,12.910,4555
 1434,17971.625,15.731,4555
 1435,17985.893,14.267,4555
 1436,18000.193,14.299,4555
 1437,18011.889,11.698,4555
 1438,18024.197,12.308,4555
 1439,18036.707,12.509,4555
 1440,18049.045,12.337,4555
 1441,18062.236,13.192,4555
 1442,18074.990,12.755,4556
 1443,18087.068,12.077,4556
 1444,18100.125,13.056,4556
 1445,18113.266,13.142,4556
 1446,18125.916,12.650,4556
 1447,18138.012,12.095,4556
 1448,18150.205,12.193,4556
 1449,18163.664,13.462,4556
 1450,18176.781,13.115,4556
 1451,18189.236,12.455,4556
 1452,18201.916,12.680,4556
 1453,18214.949,13.034,4556
 1454,18229.174,14.222,4556
 1455,18243.080,13.909,4556
 1456,18255.361,12.280,4556
 1457,18268.660,13.300,4556
 1458,18281.363,12.702,4556
 1459,18293.793,12.430,4556
 1460,18311.676,17.882,4556
 1461,18323.928,12.252,4556
 1462,18335.729,11.803,4556
 1463,18348.449,12.718,4556
 1464,18365.920,17.473,4552
 1465,18378.602,12.681,4552
 1466,18389.340,10.737,4552
 1467,18401.965,12.625,4552
 1468,18414.363,12.399,4552
 1469,18425.887,11.524,4552
 1470,18439.326,13.440,4552
 1471,18451.936,12.608,4552
 1472,18464.211,12.276,4552
 1473,18476.207,11.996,4552
 1474,18488.564,12.357,4552
 1475,18501.850,13.286,4552
 1476,18515.941,14.092,4552
 1477,18529.572,13.630,4552
 1478,18541.229,11.656,4552
 1479,18553.059,11.831,4552
 1480,18565.131,12.072,4552
 1481,18578.418,13.288,4552
 1482,18590.594,12.174,4552
 1483,18603.107,12.514,4552
 1484,18614.828,11.721,4552
 1485,18627.996,13.168,4552
 1486,18639.809,11.813,4552
 1487,18652.406,12.598,4552
 1488,18664.682,12.273,4552
 1489,18680.225,15.544,4552
 1490,18693.072,12.849,4552
 1491,18705.098,12.025,4552
 1492,18717.113,12.015,4552
 1493,18729.865,12.752,4552
 1494,18742.609,12.744,4552
 1495,18754.473,11.863,4552
 1496,18767.564,13.093,4552
 1497,18780.336,12.773,4552
 1498,18793.324,12.988,4552
 1499,18805.369,12.044,4552
 1500,18817.369,11.998,4552
 1501,18831.074,13.707,4552
 1502,18843.625,12.550,4552
 1503,18855.701,12.077,4552
 1504,18867.764,12.061,4552
 1505,18880.496,12.733,4552
 1506,18893.168,12.672,4552
 1507,18905.416,12.250,4552
 1508,18917.479,12.061,4552
 1509,18930.877,13.398,4552
 1510,18945.357,14.479,4552
 1511,18958.059,12.703,4551
 1512,18969.668,11.609,4551
 1513,18981.836,12.170,4551
 1514,18994.584,12.746,4551
 1515,19007.652,13.069,4551
 1516,19019.785,12.133,4551
 1517,19032.141,12.354,4551
 1518,19044.809,12.670,4551
 1519,19057.098,12.287,4551
 1520,19069.391,12.294,4551
 1521,19082.564,13.174,4551
 1522,19094.324,11.759,4551
 1523,19106.863,12.539,4551
 1524,19119.070,12.208,4551
 1525,19131.646,12.576,4551
 1526,19144.758,13.109,4551
 1527,19157.898,13.143,4551
 1528,19170.094,12.194,4551
 1529,19182.057,11.964,4551
 1530,19194.873,12.817,4551
 1531,19207.896,13.024,4551
 1532,19220.236,12.339,4551
 1533,19232.629,12.392,4551
 1534,19245.766,13.137,4551
 1535,19258.354,12.586,4551
 1536,19270.281,11.928,4551
 1537,19282.404,12.125,4551
 1538,19295.533,13.129,4550
 1539,19308.160,12.626,4550
 1540,19320.484,12.326,4550
 1541,19332.945,12.458,4550
 1542,19346.070,13.127,4550
 1543,19358.838,12.766,4550
 1544,19370.361,11.525,4550
 1545,19382.695,12.333,4550
 1546,19395.629,12.934,4550
 1547,19409.365,13.737,4550
 1548,19422.033,12.666,4550
 1549,19434.600,12.567,4550
 1550,19448.045,13.447,4550
 1551,19460.832,12.786,4550
 1552,19473.324,12.492,4550
 1553,19485.607,12.283,4550
 1554,19498.125,12.518,4550
 1555,19511.457,13.333,4550
 1556,19523.773,12.316,4550
 1557,19536.129,12.354,4550
 1558,19548.480,12.352,4550
 1559,19561.816,13.336,4550
 1560,19573.600,11.783,4550
 1561,19586.377,12.778,4550
 1562,19599.254,12.875,4550
 1563,19613.217,13.964,4550
 1564,19628.576,15.360,4550
 1565,19637.676, 9.099,4550
 1566,19650.180,12.504,4550
 1567,19663.232,13.053,4550
 1568,19675.885,12.654,4550
 1569,19687.645,11.758,4550
 1570,19700.039,12.395,4550
 1571,19713.070,13.032,4550
 1572,19725.814,12.744,4550
 1573,19738.105,12.289,4550
 1574,19750.816,12.713,4550
 1575,19763.014,12.195,4550
 1576,19775.957,12.946,4550
 1577,19788.084,12.126,4550
 1578,19800.414,12.331,4550
 1579,19813.072,12.659,4550
 1580,19826.365,13.290,4550
 1581,19838.938,12.574,4550
 1582,19851.621,12.683,4550
 1583,19863.496,11.877,4550
 1584,19877.545,14.047,4550
 1585,19888.453,10.908,4550
 1586,19901.410,12.958,4550
 1587,19913.758,12.347,4550
 1588,19926.102,12.342,4550
 1589,19940.678,14.577,4550
 1590,19954.426,13.748,4550
 1591,19967.137,12.711,4550
 1592,19979.430,12.294,4550
 1593,19990.666,11.237,4550
 1594,20004.217,13.549,4550
 1595,20018.242,14.027,4550
 1596,20030.098,11.853,4550
 1597,20042.621,12.524,4550
 1598,20054.725,12.104,4550
 1599,20068.904,14.181,4550
 1600,20080.635,11.730,4550
 1601,20093.404,12.771,4550
 1602,20105.670,12.264,4550
 1603,20118.324,12.655,4550
 1604,20130.537,12.211,4550
 1605,20143.469,12.934,4550
 1606,20155.430,11.958,4550
 1607,20168.215,12.787,4550
 1608,20180.381,12.166,4550
 1609,20193.480,13.101,4550
 1610,20205.873,12.391,4550
 1611,20217.170,11.297,4550
 1612,20230.109,12.938,4550
 1613,20242.979,12.871,4550
 1614,20255.289,12.311,4550
 1615,20268.049,12.758,4550
 1616,20280.338,12.288,4550
 1617,20293.480,13.146,4550
 1618,20305.879,12.397,4550
 1619,20319.430,13.550,4550
 1620,20331.189,11.760,4550
 1621,20343.857,12.668,4550
 1622,20356.301,12.444,4550
 1623,20368.438,12.135,4550
 1624,20380.404,11.968,4550
 1625,20393.506,13.102,4550
 1626,20406.203,12.697,4550
 1627,20418.625,12.422,4550
 1628,20430.846,12.220,4550
 1629,20444.289,13.445,4550
 1630,20456.354,12.063,4550
 1631,20470.453,14.099,4550
 1632,20482.926,12.474,4550
 1633,20495.377,12.450,4550
 1634,20507.953,12.577,4550
 1635,20520.461,12.508,4550
 1636,20533.090,12.629,4550
 1637,20545.850,12.759,4550
 1638,20557.893,12.044,4550
 1639,20570.180,12.286,4550
