Frame, Time (ms), Delta (ms) , Memory (mb)
 3557,66720.063,14.662,3953
 3558,66736.891,16.832,3952
 3559,66752.180,15.291,3952
 3560,66767.563,15.379,3952
 3561,66783.289,15.727,3952
 3562,66799.398,16.108,3952
 3563,66816.898,17.500,3952
 3564,66831.398,14.497,3952
 3565,66847.227,15.828,3952
 3566,66863.945,16.725,3953
 3567,66880.414,16.462,3953
 3568,66897.375,16.960,3953
 3569,66914.148,16.778,3953
 3570,66931.570,17.420,3954
 3571,66951.820,20.256,3954
 3572,66968.359,16.537,3954
 3573,66985.406,17.044,3954
 3574,67000.813,15.406,3954
 3575,67016.344,15.537,3954
 3576,67031.969,15.625,3955
 3577,67046.281,14.308,3955
 3578,67061.594,15.316,3955
 3579,67076.500,14.902,3955
 3580,67092.055,15.550,3955
 3581,67108.375,16.324,3955
 3582,67125.930,17.558,3955
 3583,67144.516,18.585,3955
 3584,67161.883,17.365,3956
 3585,67177.398,15.513,3957
 3586,67193.938,16.547,3957
 3587,67212.523,18.583,3957
 3588,67231.586,19.063,3957
 3589,67250.266,18.680,3957
 3590,67270.867,20.601,3958
 3591,67288.711,17.836,3958
 3592,67307.328,18.631,3958
 3593,67331.102,23.766,3958
 3594,67348.453,17.351,3958
 3595,67363.313,14.860,3958
 3596,67376.398,13.083,3958
 3597,67461.156,84.757,3958
 3598,67511.352,50.205,3958
 3599,67565.781,54.425,3958
 3600,67598.063,32.275,3958
 3601,67627.070,29.010,3958
 3602,67662.008,34.941,3958
 3603,67690.273,28.263,3958
 3604,67741.148,50.878,3958
 3605,67764.523,23.372,3958
 3606,67789.898,25.378,3958
 3607,67816.531,26.632,3958
 3608,67842.898,26.371,3958
 3609,67870.383,27.480,3960
 3610,67899.313,28.930,3961
 3611,67914.352,15.047,3961
 3612,67931.977,17.622,3961
 3613,67950.688,18.710,3961
 3614,67967.758,17.067,3961
 3615,67982.813,15.056,3961
 3616,68000.289,17.473,3961
 3617,68022.164,21.872,3962
 3618,68037.258,15.100,3963
 3619,68050.578,13.323,3963
 3620,68065.133,14.550,3963
 3621,68080.164,15.031,3963
 3622,68099.250,19.090,3963
 3623,68114.688,15.437,3963
 3624,68134.203,19.516,3963
 3625,68149.977,15.775,3963
 3626,68166.227,16.247,3963
 3627,68183.711,17.476,3963
 3628,68204.008,20.310,3963
 3629,68220.789,16.774,3963
 3630,68244.852,24.065,3964
 3631,68266.398,21.545,3964
 3632,68282.438,16.040,3964
 3633,68302.984,20.551,3964
 3634,68327.117,24.123,3964
 3635,68343.094,15.980,3964
 3636,68358.320,15.234,3964
 3637,68384.602,26.274,3964
 3638,68399.516,14.912,3964
 3639,68421.258,21.746,3964
 3640,68447.492,26.237,3964
 3641,68464.773,17.277,3964
 3642,68483.891,19.121,3964
 3643,68503.227,19.333,3964
 3644,68520.609,17.382,3964
 3645,68538.281,17.675,3964
 3646,68556.641,18.361,3964
 3647,68573.758,17.110,3964
 3648,68591.945,18.193,3964
 3649,68608.688,16.746,3964
 3650,68625.789,17.091,3964
 3651,68646.320,20.538,3964
 3652,68662.305,15.985,3964
 3653,68681.555,19.251,3964
 3654,68698.828,17.269,3964
 3655,68715.680,16.853,3964
 3656,68733.055,17.369,3964
 3657,68754.258,21.209,3964
 3658,68778.258,24.002,3964
 3659,68799.133,20.869,3964
 3660,68820.148,21.022,3964
 3661,68837.828,17.675,3964
 3662,68854.953,17.128,3964
 3663,68873.102,18.143,3964
 3664,68891.250,18.155,3964
 3665,68914.180,22.926,3964
 3666,68939.844,25.664,3964
 3667,68956.188,16.343,3964
 3668,68974.109,17.923,3964
 3669,68991.219,17.114,3964
 3670,69012.289,21.065,3964
 3671,69035.398,23.107,3965
 3672,69053.750,18.353,3965
 3673,69078.500,24.753,3965
 3674,69096.281,17.780,3966
 3675,69112.156,15.872,3966
 3676,69131.719,19.563,3966
 3677,69154.578,22.865,3966
 3678,69173.906,19.328,3967
 3679,69191.219,17.312,3968
 3680,69206.375,15.155,3968
 3681,69222.445,16.068,3969
 3682,69239.578,17.134,3970
 3683,69255.234,15.662,3973
 3684,69272.336,17.100,3973
 3685,69286.875,14.537,3973
 3686,69300.102,13.220,3973
 3687,69321.297,21.205,3973
 3688,69336.867,15.568,3973
 3689,69356.500,19.631,3973
 3690,69374.391,17.891,3975
 3691,69391.172,16.782,3976
 3692,69406.250,15.076,3976
 3693,69421.484,15.236,3976
 3694,69435.664,14.185,3976
 3695,69450.719,15.043,3977
 3696,69470.383,19.666,3977
 3697,69486.672,16.292,3977
 3698,69502.781,16.105,3978
 3699,69518.172,15.392,3979
 3700,69535.344,17.181,3979
 3701,69550.789,15.439,3979
 3702,69566.047,15.252,3979
 3703,69583.070,17.026,3979
 3704,69600.516,17.450,3980
 3705,69615.883,15.364,3980
 3706,69631.555,15.677,3981
 3707,69646.438,14.880,3981
 3708,69663.344,16.909,3981
 3709,69683.141,19.790,3982
 3710,69698.453,15.317,3982
 3711,69713.734,15.275,3982
 3712,69729.477,15.750,3982
 3713,69744.172,14.690,3982
 3714,69758.750,14.576,3982
 3715,69774.516,15.774,3982
 3716,69788.680,14.163,3983
 3717,69803.625,14.945,3983
 3718,69819.133,15.508,3983
 3719,69834.883,15.747,3984
 3720,69849.859,14.976,3984
 3721,69863.734,13.877,3984
 3722,69880.984,17.253,3984
 3723,69898.977,17.993,3984
 3724,69915.250,16.271,3985
 3725,69932.891,17.639,3985
 3726,69956.313,23.428,3985
 3727,69977.492,21.173,3985
 3728,69992.484,14.990,3985
 3729,70008.680,16.205,3986
 3730,70024.859,16.171,3986
 3731,70042.266,17.413,3987
 3732,70056.328,14.061,3988
 3733,70073.656,17.326,3989
 3734,70090.828,17.170,3991
 3735,70108.352,17.527,3993
 3736,70124.141,15.785,3993
 3737,70138.625,14.491,3994
 3738,70157.180,18.547,3995
 3739,70173.734,16.555,3995
 3740,70186.961,13.235,3996
 3741,70203.188,16.221,3996
 3742,70220.852,17.667,3996
 3743,70240.945,20.094,3996
 3744,70257.203,16.251,3997
 3745,70271.336,14.137,3997
 3746,70286.461,15.120,3997
 3747,70303.406,16.947,3997
 3748,70318.320,14.915,3997
 3749,70334.789,16.471,3997
 3750,70351.086,16.294,3997
 3751,70365.836,14.749,3997
 3752,70382.070,16.230,3998
 3753,70401.805,19.742,3998
 3754,70422.867,21.060,3998
 3755,70444.789,21.925,4000
 3756,70464.602,19.810,4001
 3757,70483.742,19.141,4001
 3758,70504.773,21.028,4004
 3759,70526.617,21.848,4005
 3760,70546.320,19.709,4006
 3761,70565.859,19.530,4008
 3762,70584.375,18.519,4008
 3763,70604.984,20.609,4009
 3764,70626.188,21.205,4011
 3765,70648.922,22.735,4013
 3766,70666.133,17.207,4015
 3767,70681.281,15.153,4015
 3768,70697.375,16.088,4015
 3769,70710.258,12.886,4015
 3770,70726.430,16.169,4015
 3771,70744.008,17.585,4015
 3772,70760.930,16.916,4016
 3773,70777.234,16.304,4016
 3774,70796.188,18.957,4017
 3775,70811.391,15.198,4017
 3776,70828.602,17.214,4018
 3777,70844.945,16.349,4018
 3778,70863.086,18.132,4019
 3779,70881.492,18.411,4019
 3780,70898.117,16.622,4019
 3781,70919.078,20.960,4019
 3782,70940.492,21.413,4020
 3783,70957.484,16.997,4020
 3784,70972.469,14.980,4020
 3785,70986.148,13.678,4021
 3786,71006.906,20.766,4021
 3787,71023.688,16.785,4022
 3788,71042.516,18.824,4022
 3789,71060.078,17.560,4023
 3790,71077.688,17.611,4023
 3791,71092.742,15.049,4023
 3792,71109.836,17.096,4023
 3793,71123.117,13.282,4023
 3794,71136.664,13.548,4023
 3795,71151.273,14.610,4023
 3796,71166.547,15.269,4025
 3797,71180.344,13.806,4025
 3798,71196.820,16.473,4025
 3799,71211.820,14.997,4026
 3800,71226.617,14.799,4027
 3801,71241.625,15.008,4027
 3802,71257.375,15.744,4027
 3803,71270.891,13.518,4027
 3804,71285.500,14.608,4028
 3805,71300.156,14.657,4028
 3806,71315.430,15.275,4028
 3807,71330.414,14.986,4028
 3808,71345.406,14.987,4028
 3809,71363.531,18.130,4029
 3810,71380.883,17.350,4029
 3811,71394.883,14.001,4029
 3812,71409.969,15.089,4030
 3813,71428.883,18.911,4031
 3814,71443.875,14.994,4031
 3815,71457.469,13.594,4032
 3816,71470.555,13.088,4033
 3817,71484.961,14.401,4033
 3818,71499.234,14.275,4034
 3819,71512.891,13.658,4034
 3820,71528.195,15.300,4034
 3821,71542.656,14.471,4038
 3822,71556.617,13.958,4039
 3823,71574.039,17.413,4040
 3824,71591.422,17.385,4040
 3825,71608.961,17.544,4042
 3826,71625.523,16.560,4058
 3827,71641.570,16.049,4059
 3828,71659.289,17.721,4060
 3829,71676.680,17.391,4060
 3830,71694.641,17.955,4061
 3831,71712.516,17.878,4061
 3832,71728.258,15.738,4061
 3833,71744.852,16.597,4061
 3834,71757.539,12.689,4061
 3835,71774.305,16.763,4061
 3836,71791.031,16.726,4061
 3837,71808.133,17.104,4062
 3838,71824.680,16.550,4063
 3839,71841.250,16.569,4064
 3840,71857.422,16.169,4064
 3841,71871.281,13.861,4065
 3842,71884.234,12.949,4065
 3843,71898.797,14.565,4066
 3844,71912.406,13.606,4066
 3845,71925.055,12.645,4067
 3846,71936.086,11.039,4067
 3847,71950.234,14.150,4067
 3848,71965.227,14.993,4068
 3849,71980.938,15.712,4069
 3850,71997.250,16.307,4086
 3851,72016.094,18.840,4087
 3852,72032.156,16.068,4087
 3853,72049.391,17.227,4087
 3854,72066.484,17.096,4088
 3855,72081.922,15.444,4088
 3856,72098.164,16.238,4089
 3857,72114.922,16.761,4089
 3858,72140.406,25.478,4089
 3859,72155.523,15.125,4090
 3860,72172.469,16.945,4090
 3861,72191.258,18.788,4090
 3862,72206.211,14.956,4090
 3863,72221.531,15.316,4090
 3864,72236.719,15.186,4090
 3865,72252.711,15.994,4090
 3866,72271.148,18.435,4091
 3867,72288.563,17.416,4091
 3868,72305.133,16.569,4091
 3869,72318.766,13.630,4091
 3870,72332.617,13.856,4092
 3871,72346.703,14.079,4092
 3872,72360.391,13.694,4092
 3873,72375.305,14.914,4092
 3874,72390.641,15.342,4092
 3875,72406.625,15.980,4092
 3876,72420.133,13.501,4094
 3877,72433.508,13.377,4094
 3878,72448.680,15.182,4096
 3879,72462.664,13.980,4096
 3880,72478.125,15.456,4098
 3881,72493.664,15.547,4099
 3882,72508.609,14.941,4100
 3883,72522.758,14.142,4102
 3884,72539.234,16.481,4103
 3885,72552.188,12.954,4104
 3886,72566.250,14.064,4106
 3887,72579.781,13.531,4106
 3888,72600.297,20.517,4107
 3889,72614.852,14.553,4109
 3890,72630.078,15.221,4109
 3891,72644.758,14.681,4109
 3892,72659.617,14.868,4110
 3893,72672.711,13.083,4110
 3894,72685.883,13.179,4110
 3895,72699.711,13.824,4111
 3896,72713.188,13.479,4111
 3897,72727.219,14.035,4111
 3898,72740.961,13.743,4111
 3899,72765.008,24.047,4111
 3900,72779.789,14.772,4117
 3901,72795.289,15.505,4120
 3902,72818.133,22.844,4122
 3903,72832.859,14.729,4125
 3904,72848.594,15.729,4126
 3905,72865.766,17.173,4129
 3906,72881.109,15.345,4131
 3907,72897.617,16.512,4134
 3908,72913.875,16.253,4137
 3909,72927.906,14.037,4138
 3910,72944.523,16.612,4140
 3911,72966.953,22.429,4144
 3912,72986.539,19.584,4147
 3913,73000.891,14.353,4149
 3914,73016.547,15.657,4152
 3915,73031.344,14.799,4153
 3916,73048.891,17.544,4156
 3917,73066.602,17.717,4158
 3918,73111.055,44.446,4159
 3919,73125.453,14.398,4159
 3920,73143.383,17.927,4159
 3921,73159.414,16.031,4159
 3922,73176.242,16.833,4160
 3923,73192.961,16.723,4160
 3924,73210.336,17.371,4166
 3925,73227.203,16.870,4171
 3926,73252.602,25.401,4176
 3927,73267.922,15.315,4179
 3928,73281.891,13.967,4180
 3929,73296.539,14.650,4181
 3930,73310.727,14.186,4182
 3931,73324.266,13.546,4184
 3932,73337.547,13.274,4184
 3933,73354.742,17.196,4185
 3934,73373.625,18.885,4187
 3935,73392.156,18.532,4188
 3936,73412.906,20.752,4190
 3937,73432.867,19.954,4192
 3938,73451.383,18.512,4193
 3939,73470.094,18.719,4195
 3940,73484.930,14.835,4197
 3941,73498.773,13.843,4198
 3942,73514.680,15.909,4199
 3943,73529.805,15.121,4200
 3944,73544.609,14.810,4201
 3945,73558.453,13.836,4202
 3946,73576.070,17.616,4202
 3947,73589.234,13.175,4203
 3948,73602.047,12.806,4204
 3949,73616.031,13.980,4204
 3950,73632.055,16.022,4204
 3951,73643.430,11.380,4204
 3952,73656.367,12.934,4204
 3953,73669.109,12.746,4204
 3954,73682.711,13.604,4204
 3955,73696.805,14.088,4204
 3956,73711.016,14.220,4204
 3957,73725.617,14.601,4204
 3958,73741.250,15.634,4204
 3959,73756.844,15.590,4204
 3960,73773.734,16.891,4204
 3961,73789.617,15.882,4204
 3962,73807.406,17.787,4204
 3963,73825.156,17.751,4204
 3964,73841.859,16.700,4204
 3965,73858.695,16.832,4204
 3966,73876.984,18.301,4204
 3967,73903.602,26.611,4207
 3968,73923.742,20.138,4207
 3969,73940.055,16.315,4208
 3970,73956.492,16.436,4208
 3971,73974.461,17.969,4209
 3972,73994.742,20.280,4225
 3973,74012.273,17.535,4225
 3974,74029.563,17.291,4226
 3975,74045.664,16.107,4226
 3976,74061.781,16.106,4227
 3977,74078.555,16.780,4227
 3978,74094.898,16.341,4227
 3979,74113.328,18.437,4228
 3980,74131.211,17.880,4229
 3981,74148.547,17.333,4230
 3982,74166.086,17.537,4232
 3983,74184.031,17.945,4232
 3984,74204.945,20.914,4232
 3985,74229.539,24.598,4233
 3986,74252.906,23.366,4233
 3987,74272.195,19.288,4236
 3988,74290.758,18.564,4236
 3989,74313.039,22.274,4236
 3990,74331.766,18.732,4237
 3991,74354.680,22.920,4237
 3992,74376.391,21.703,4238
 3993,74397.203,20.811,4238
 3994,74415.844,18.643,4238
 3995,74434.625,18.782,4238
 3996,74452.555,17.928,4240
 3997,74468.297,15.749,4241
 3998,74485.117,16.816,4242
 3999,74506.813,21.696,4243
 4000,74525.969,19.158,4243
 4001,74545.094,19.124,4243
 4002,74564.805,19.711,4243
 4003,74585.125,20.316,4243
 4004,74606.781,21.660,4244
 4005,74627.711,20.922,4244
 4006,74646.375,18.670,4244
 4007,74665.648,19.277,4250
 4008,74683.953,18.305,4253
 4009,74701.797,17.835,4255
 4010,74719.047,17.252,4256
 4011,74735.602,16.558,4256
 4012,74755.813,20.212,4258
 4013,74773.945,18.135,4260
 4014,74789.523,15.575,4260
 4015,74804.734,15.208,4260
 4016,74819.680,14.953,4260
 4017,74837.539,17.858,4260
 4018,74856.336,18.795,4260
 4019,74874.422,18.082,4260
 4020,74895.430,21.007,4266
 4021,74915.469,20.044,4266
 4022,74933.102,17.630,4266
 4023,74951.719,18.618,4267
 4024,74969.703,17.980,4269
 4025,74992.797,23.096,4269
 4026,75015.859,23.069,4269
 4027,75037.281,21.421,4269
 4028,75061.789,24.504,4269
 4029,75087.156,25.368,4269
 4030,75110.922,23.770,4269
 4031,75135.844,24.913,4269
 4032,75158.102,22.264,4269
 4033,75181.000,22.897,4269
 4034,75206.227,25.223,4269
 4035,75237.875,31.652,4269
 4036,75268.336,30.466,4269
 4037,75289.680,21.346,4270
 4038,75310.953,21.271,4270
 4039,75339.820,28.862,4270
 4040,75362.039,22.211,4270
 4041,75382.789,20.760,4270
 4042,75410.492,27.698,4270
 4043,75440.727,30.232,4270
 4044,75460.211,19.488,4270
 4045,75483.195,22.983,4270
 4046,75509.391,26.197,4270
 4047,75528.891,19.500,4270
 4048,75555.047,26.158,4271
 4049,75579.055,24.004,4271
 4050,75607.492,28.439,4271
 4051,75635.508,28.018,4271
 4052,75667.250,31.742,4271
 4053,75697.500,30.249,4271
 4054,75723.070,25.566,4271
 4055,75745.688,22.614,4271
 4056,75769.805,24.123,4271
 4057,75800.539,30.735,4271
 4058,75821.750,21.212,4271
 4059,75848.820,27.072,4271
 4060,75876.570,27.752,4271
 4061,75898.883,22.311,4271
 4062,75920.820,21.935,4271
 4063,75939.555,18.735,4271
 4064,75957.438,17.884,4272
 4065,75975.383,17.938,4272
 4066,75993.398,18.018,4272
 4067,76013.172,19.777,4272
 4068,76031.914,18.747,4272
 4069,76048.930,17.014,4273
 4070,76068.625,19.692,4273
 4071,76084.445,15.817,4273
 4072,76109.539,25.098,4273
 4073,76127.117,17.573,4273
 4074,76145.461,18.345,4274
 4075,76162.438,16.975,4274
 4076,76183.250,20.819,4274
 4077,76204.039,20.785,4274
 4078,76221.750,17.708,4274
 4079,76238.344,16.604,4274
 4080,76256.008,17.666,4275
 4081,76274.094,18.080,4275
 4082,76293.219,19.126,4275
 4083,76312.227,19.010,4275
 4084,76336.742,24.508,4275
 4085,76357.000,20.267,4275
 4086,76376.281,19.281,4275
 4087,76393.766,17.478,4275
 4088,76413.234,19.473,4275
 4089,76432.898,19.665,4275
 4090,76453.633,20.732,4275
 4091,76474.750,21.113,4274
 4092,76492.109,17.359,4274
 4093,76509.055,16.946,4274
 4094,76525.742,16.687,4273
 4095,76598.172,72.434,4273
 4096,76638.539,40.368,4273
 4097,76656.445,17.903,4273
 4098,76672.070,15.622,4273
 4099,76688.492,16.428,4273
 4100,76705.492,16.999,4273
 4101,76719.930,14.440,4273
 4102,76734.164,14.231,4273
 4103,76749.031,14.863,4273
 4104,76764.992,15.970,4273
 4105,76779.625,14.628,4273
 4106,76794.977,15.358,4273
 4107,76809.047,14.060,4273
 4108,76823.602,14.561,4273
 4109,76837.938,14.338,4273
 4110,76851.766,13.822,4273
 4111,76867.320,15.557,4273
 4112,76880.773,13.451,4273
 4113,76895.570,14.796,4273
 4114,76909.422,13.849,4273
 4115,76924.453,15.036,4273
 4116,76938.414,13.961,4273
 4117,76952.180,13.769,4273
 4118,76965.430,13.246,4273
 4119,76978.594,13.170,4273
 4120,76992.375,13.770,4273
 4121,77008.313,15.948,4273
 4122,77022.992,14.679,4273
 4123,77037.820,14.826,4273
 4124,77052.602,14.781,4273
 4125,77068.859,16.257,4273
 4126,77083.578,14.721,4273
 4127,77098.992,15.417,4273
 4128,77113.930,14.933,4273
 4129,77127.688,13.753,4273
 4130,77142.758,15.073,4273
 4131,77157.117,14.357,4273
 4132,77170.648,13.534,4273
 4133,77184.898,14.252,4273
 4134,77198.086,13.181,4273
 4135,77212.813,14.732,4273
 4136,77226.742,13.922,4273
 4137,77241.563,14.831,4273
 4138,77257.008,15.445,4273
 4139,77272.063,15.049,4273
 4140,77285.492,13.433,4273
 4141,77300.563,15.066,4273
 4142,77314.945,14.388,4273
 4143,77329.633,14.688,4273
 4144,77344.805,15.165,4273
 4145,77359.383,14.577,4273
 4146,77373.445,14.064,4273
 4147,77387.914,14.472,4273
 4148,77402.531,14.616,4273
 4149,77416.469,13.940,4273
 4150,77433.328,16.865,4273
 4151,77446.859,13.526,4273
 4152,77461.219,14.357,4273
 4153,77475.063,13.844,4273
 4154,77489.586,14.530,4273
 4155,77504.578,14.991,4273
 4156,77519.023,14.440,4273
 4157,77533.242,14.224,4273
 4158,77548.469,15.221,4273
 4159,77563.430,14.963,4273
 4160,77577.313,13.884,4273
 4161,77591.742,14.425,4273
 4162,77606.492,14.750,4273
 4163,77620.398,13.907,4273
 4164,77635.258,14.866,4273
 4165,77649.578,14.317,4273
 4166,77663.969,14.395,4273
 4167,77678.539,14.564,4273
 4168,77693.313,14.775,4273
 4169,77707.641,14.333,4273
 4170,77722.031,14.379,4273
 4171,77736.875,14.847,4273
 4172,77751.398,14.521,4273
 4173,77765.305,13.917,4273
 4174,77779.711,14.396,4273
 4175,77794.086,14.375,4273
 4176,77809.000,14.923,4273
 4177,77823.070,14.060,4273
 4178,77837.547,14.486,4273
 4179,77851.891,14.337,4273
 4180,77866.227,14.343,4273
 4181,77880.891,14.659,4273
 4182,77895.695,14.805,4273
 4183,77910.438,14.740,4273
 4184,77926.477,16.041,4273
 4185,77941.992,15.520,4273
 4186,77955.953,13.958,4273
 4187,77970.391,14.431,4273
 4188,77984.453,14.071,4273
 4189,77998.664,14.212,4273
 4190,78012.898,14.228,4273
 4191,78027.266,14.371,4273
 4192,78042.930,15.662,4273
 4193,78058.484,15.555,4273
 4194,78072.578,14.095,4273
 4195,78087.109,14.529,4273
 4196,78101.484,14.376,4273
 4197,78115.672,14.191,4273
 4198,78129.969,14.294,4273
 4199,78144.867,14.902,4273
 4200,78159.156,14.289,4273
 4201,78173.297,14.140,4273
 4202,78187.688,14.387,4273
 4203,78202.406,14.716,4273
 4204,78216.555,14.151,4273
 4205,78230.844,14.287,4273
 4206,78245.156,14.311,4273
 4207,78259.398,14.240,4273
 4208,78273.758,14.363,4273
 4209,78288.164,14.407,4273
 4210,78302.391,14.224,4273
 4211,78317.000,14.620,4272
 4212,78331.180,14.171,4273
 4213,78345.273,14.098,4273
 4214,78359.891,14.613,4273
 4215,78378.930,19.048,4273
 4216,78393.875,14.937,4273
 4217,78407.758,13.885,4273
 4218,78423.375,15.611,4273
 4219,78435.688,12.319,4273
 4220,78449.844,14.159,4273
 4221,78464.438,14.591,4273
 4222,78479.539,15.100,4273
 4223,78493.102,13.562,4273
 4224,78507.617,14.522,4273
 4225,78521.461,13.842,4273
 4226,78536.367,14.899,4273
 4227,78550.195,13.829,4273
 4228,78564.313,14.126,4273
 4229,78578.258,13.940,4273
 4230,78593.094,14.836,4273
 4231,78607.570,14.479,4273
 4232,78621.242,13.670,4273
 4233,78635.023,13.779,4273
 4234,78649.516,14.493,4273
 4235,78663.633,14.119,4273
 4236,78678.219,14.583,4273
 4237,78692.102,13.879,4273
 4238,78706.836,14.739,4273
 4239,78721.523,14.692,4273
 4240,78735.430,13.900,4273
 4241,78749.422,13.994,4273
 4242,78763.578,14.158,4273
 4243,78778.180,14.598,4273
 4244,78792.117,13.935,4273
 4245,78806.758,14.648,4273
 4246,78820.609,13.852,4273
 4247,78835.016,14.397,4273
 4248,78849.641,14.634,4273
 4249,78864.719,15.074,4273
 4250,78878.695,13.974,4273
 4251,78893.078,14.389,4273
 4252,78907.508,14.430,4273
 4253,78921.352,13.836,4273
 4254,78936.031,14.679,4273
 4255,78950.234,14.208,4273
 4256,78964.367,14.128,4273
 4257,78978.234,13.878,4274
 4258,78992.383,14.143,4274
 4259,79006.961,14.582,4274
 4260,79021.305,14.344,4274
 4261,79035.281,13.973,4274
 4262,79049.195,13.915,4274
 4263,79063.906,14.716,4274
 4264,79077.750,13.834,4274
 4265,79092.063,14.315,4274
 4266,79106.430,14.368,4274
 4267,79120.570,14.145,4274
 4268,79134.867,14.298,4274
 4269,79149.250,14.383,4274
 4270,79162.953,13.698,4274
 4271,79177.258,14.306,4274
 4272,79191.492,14.234,4274
 4273,79205.609,14.117,4274
 4274,79219.906,14.294,4274
 4275,79234.617,14.718,4274
 4276,79249.047,14.426,4274
 4277,79262.969,13.925,4274
 4278,79277.141,14.170,4274
 4279,79291.539,14.397,4274
 4280,79305.602,14.064,4274
 4281,79319.906,14.301,4274
 4282,79333.961,14.062,4274
 4283,79349.406,15.437,4274
 4284,79363.305,13.902,4274
 4285,79379.547,16.241,4274
 4286,79393.023,13.474,4274
 4287,79406.930,13.911,4274
 4288,79421.180,14.251,4274
 4289,79438.391,17.209,4274
 4290,79454.594,16.203,4274
 4291,79468.125,13.532,4274
 4292,79481.930,13.804,4274
 4293,79496.484,14.551,4274
 4294,79510.586,14.104,4274
 4295,79524.961,14.376,4274
 4296,79538.758,13.795,4274
 4297,79552.883,14.126,4274
 4298,79567.289,14.406,4274
 4299,79581.281,13.993,4274
 4300,79595.688,14.400,4274
 4301,79610.031,14.349,4274
 4302,79625.070,15.040,4274
 4303,79637.891,12.821,4274
 4304,79654.094,16.197,4274
 4305,79669.211,15.125,4274
 4306,79683.031,13.817,4274
 4307,79696.734,13.702,4274
 4308,79711.031,14.291,4274
 4309,79724.625,13.605,4274
 4310,79738.852,14.222,4274
 4311,79752.688,13.831,4274
 4312,79766.859,14.179,4274
 4313,79781.930,15.072,4274
 4314,79797.492,15.557,4274
 4315,79811.469,13.981,4274
 4316,79825.359,13.887,4274
 4317,79839.508,14.149,4274
 4318,79853.516,14.008,4274
 4319,79863.563,10.049,3799
 4320,79875.742,12.174,3799
 4321,79888.133,12.392,3799
 4322,79899.586,11.462,3799
 4323,79911.586,11.995,3799
 4324,79923.148,11.560,3799
 4325,79934.438,11.293,3799
 4326,79945.867,11.426,3799
 4327,79959.047,13.181,3799
 4328,79974.859,15.812,3802
 4329,79986.547,11.685,3802
 4330,80001.023,14.475,3802
 4331,80015.266,14.246,3803
 4332,80030.250,14.987,3803
 4333,80044.523,14.269,3805
 4334,80056.695,12.168,3805
 4335,80070.711,14.017,3805
 4336,80085.867,15.163,3805
 4337,80100.531,14.665,3808
 4338,80114.898,14.366,3808
 4339,80129.305,14.409,3808
 4340,80141.461,12.153,3808
 4341,80155.188,13.722,3808
 4342,80170.266,15.081,3808
 4343,80180.930,10.669,3806
 4344,80192.742,11.809,3806
 4345,80205.438,12.693,3811
 4346,80218.953,13.520,3811
 4347,80232.805,13.851,3812
 4348,80244.977,12.172,3812
 4349,80256.938,11.964,3812
 4350,80272.641,15.699,3813
 4351,80299.219,26.579,3813
 4352,80318.109,18.885,3811
 4353,80338.641,20.542,3812
 4354,80360.078,21.428,3812
 4355,80378.883,18.806,3812
 4356,80400.742,21.857,3812
 4357,80416.602,15.866,3803
 4358,80432.313,15.713,3800
 4359,80448.828,16.508,3800
 4360,80460.914,12.088,3800
 4361,80476.242,15.328,3798
 4362,80490.195,13.958,3798
 4363,80502.133,11.932,3798
 4364,80514.602,12.473,3798
 4365,80526.281,11.678,3798
 4366,80537.148,10.866,3798
 4367,80547.938,10.791,3798
 4368,80560.023,12.080,3799
 4369,80571.922,11.908,3800
 4370,80583.500,11.571,3799
 4371,80593.875,10.381,3799
 4372,80605.734,11.849,3797
 4373,80618.305,12.578,3797
 4374,80628.391,10.081,3798
 4375,80643.844,15.458,3798
 4376,80653.813, 9.963,3798
 4377,80663.438, 9.626,3798
 4378,80673.906,10.475,3798
 4379,80683.664, 9.761,3798
 4380,80693.664,10.001,3790
 4381,80702.641, 8.974,3790
 4382,80713.203,10.555,3790
 4383,80722.641, 9.443,3790
 4384,80731.641, 8.999,3790
 4385,80740.641, 9.005,3789
 4386,80750.656,10.015,3790
 4387,80760.555, 9.896,3790
 4388,80769.336, 8.783,3791
 4389,80779.789,10.443,3791
 4390,80790.625,10.845,3792
 4391,80801.625,10.998,3792
 4392,80813.602,11.974,3793
 4393,80823.875,10.271,3793
 4394,80832.805, 8.930,3794
 4395,80841.461, 8.659,3794
 4396,80852.602,11.140,3793
 4397,80862.391, 9.789,3793
 4398,80871.641, 9.250,3793
 4399,80881.445, 9.807,3793
 4400,80890.305, 8.863,3793
 4401,80899.125, 8.813,3793
 4402,80907.734, 8.604,3793
 4403,80916.836, 9.112,3798
 4404,80926.055, 9.211,3799
 4405,80934.945, 8.897,3799
 4406,80946.938,11.993,3799
 4407,80956.391, 9.446,3799
 4408,80965.055, 8.662,3799
 4409,80972.945, 7.902,3799
 4410,80983.430,10.473,3800
 4411,80992.508, 9.082,3802
 4412,81002.625,10.122,3802
 4413,81011.398, 8.772,3799
 4414,81020.953, 9.557,3799
 4415,81030.133, 9.171,3800
 4416,81037.766, 7.635,3799
 4417,81046.688, 8.921,3799
 4418,81057.320,10.641,3799
 4419,81066.492, 9.170,3799
 4420,81074.922, 8.426,3799
 4421,81082.789, 7.868,3799
 4422,81092.375, 9.585,3799
 4423,81101.016, 8.635,3799
 4424,81110.531, 9.526,3800
 4425,81118.945, 8.417,3800
 4426,81127.430, 8.478,3800
 4427,81136.328, 8.900,3801
